"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 09 14:10:19 UTC 2024","Tue Jul 09 14:10:20 UTC 2024","621","/SchedulingOptimizationRegression","/C000009 Verify that appointments are not scheduled for clients that are not connected to any provider","","","","pre-request Set Default Settings",""
"passed","Tue Jul 09 14:09:47 UTC 2024","Tue Jul 09 14:09:48 UTC 2024","1664","/recon","/transactions","batches","","","testPostReconReconcileResponse",""
"passed","Tue Jul 09 14:10:20 UTC 2024","Tue Jul 09 14:10:31 UTC 2024","11036","Auth","","","","","authOldAPI",""
"passed","Tue Jul 09 14:10:22 UTC 2024","Tue Jul 09 14:10:23 UTC 2024","641","/billing","/servicecodes","","","","testPostBillingServiceCodesIdRestore500",""
"passed","Tue Jul 09 14:11:17 UTC 2024","Tue Jul 09 14:11:17 UTC 2024","410","/scheduling","Availability","testCreateAvailability  Error -9 invalid entryId","","","testPostScheduleClientAvailabilityClientIdDetailsError9",""
"passed","Tue Jul 09 14:10:41 UTC 2024","Tue Jul 09 14:10:41 UTC 2024","665","/scheduling","The employee doesn't have permission  Contacts > Manage Own Basic Info","","","","testPostSchedulinProvidersUserIdAppointmentTypesDoesnotHavePermissionContactsManageOwnBasicInfo",""
"failed","Tue Jul 09 14:10:35 UTC 2024","Tue Jul 09 14:10:35 UTC 2024","629","/SchedulingOptimizationRegression","/C611059 Verify cases with existing draft editing(address, time, service code, date, provider) and replaceEvent Rollback logic","","","","test Verify Appointment5 details","Verify details of Appointment5 after changes:

- change date of appointment
- verify name changes
- verify courseId and eventId are changed

Place - Scheduling > details of Appointment5"
"passed","Tue Jul 09 14:09:09 UTC 2024","Tue Jul 09 14:09:10 UTC 2024","1268","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","pre-request Create Appointment5",""
"passed","Tue Jul 09 14:10:49 UTC 2024","Tue Jul 09 14:10:50 UTC 2024","511","/scheduling","The employee doesn't have permission Scheduling > Manage Own Appointment Types Copy","","","","permission",""
"passed","Tue Jul 09 14:11:10 UTC 2024","Tue Jul 09 14:11:10 UTC 2024","644","/SchedulingOptimizationRegression","/C000011 Verify that appointments are scheduled for clients that are connected to providers and have a custom rate for one of those providers on a service code associated with their authorization","","","","pre-request Add Client2 payor to Authorization2",""
"passed","Tue Jul 09 14:13:53 UTC 2024","Tue Jul 09 14:13:53 UTC 2024","161","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request C852128 delay 15 seconds repeat",""
"passed","Tue Jul 09 14:11:34 UTC 2024","Tue Jul 09 14:11:35 UTC 2024","443","/scheduling","Availability","","","","pre-request Deactivate Client",""
"passed","Tue Jul 09 14:14:12 UTC 2024","Tue Jul 09 14:14:14 UTC 2024","2299","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","test C853260 POST NCS with Overlapping Existing Appointments",""
"passed","Tue Jul 09 14:13:42 UTC 2024","Tue Jul 09 14:13:42 UTC 2024","139","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","pre-request Add custom rate to ServiceCode1",""
"passed","Tue Jul 09 14:08:43 UTC 2024","Tue Jul 09 14:08:43 UTC 2024","459","/SchedulingOptimizationRegression","/C611059 Verify cases with existing draft editing(address, time, service code, date, provider) and replaceEvent Rollback logic","","","","pre-request Set Default Settings",""
"passed","Tue Jul 09 14:10:33 UTC 2024","Tue Jul 09 14:10:33 UTC 2024","679","/SchedulingOptimizationRegression","/C000009 Verify that appointments are not scheduled for clients that are not connected to any provider","","","","pre-request Add Primary Location to Client1",""
"passed","Tue Jul 09 14:09:45 UTC 2024","Tue Jul 09 14:09:47 UTC 2024","1203","/scheduling","/old version of endpoint","","","","testSchedulingDeletemultipleevents",""
"passed","Tue Jul 09 14:14:00 UTC 2024","Tue Jul 09 14:14:00 UTC 2024","644","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","30mins lunch break for providers working over 5hours","","","pre-request Connect Employee2 vs Clients",""
"passed","Tue Jul 09 14:10:12 UTC 2024","Tue Jul 09 14:10:13 UTC 2024","949","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","pre-request Add Client1 payor to Authorization1",""
"passed","Tue Jul 09 14:08:39 UTC 2024","Tue Jul 09 14:08:40 UTC 2024","933","Auth","","","","","authOldAPI",""
"passed","Tue Jul 09 14:13:05 UTC 2024","Tue Jul 09 14:13:06 UTC 2024","342","/SchedulingOptimizationRegression","/Incorporate Weekly and Daily Limits","","","","pre-request Create Employee2",""
"passed","Tue Jul 09 14:14:09 UTC 2024","Tue Jul 09 14:14:10 UTC 2024","769","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Add Client1 payor to Authorization1",""
"passed","Tue Jul 09 14:11:05 UTC 2024","Tue Jul 09 14:11:05 UTC 2024","314","/bundles","/old version of endpoint","","","","testBundlesDeleteGroup",""
"passed","Tue Jul 09 14:08:43 UTC 2024","Tue Jul 09 14:08:43 UTC 2024","365","/SchedulingOptimizationRegression","/C603986 Verify edit components, overlapping appointments, drafts with different timzones","","","","pre-request Set Default Settings",""
"passed","Tue Jul 09 14:09:31 UTC 2024","Tue Jul 09 14:09:31 UTC 2024","278","/SchedulingOptimizationRegression","/C000001 Verify that optimization is not failing if it consist drafts with addresses pairs with non computable routes(European addressess etc.)","","","","pre-request C000001 delay 15 seconds",""
"passed","Tue Jul 09 14:16:04 UTC 2024","Tue Jul 09 14:16:05 UTC 2024","132","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Deactivate Client1",""
"passed","Tue Jul 09 14:09:07 UTC 2024","Tue Jul 09 14:09:09 UTC 2024","1825","/tasks","/labels","","","","testGetContactsLabelsResponse",""
"passed","Tue Jul 09 14:14:08 UTC 2024","Tue Jul 09 14:14:08 UTC 2024","291","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","pre-request Add Availability to Client6",""
"passed","Tue Jul 09 14:10:49 UTC 2024","Tue Jul 09 14:10:49 UTC 2024","195","/bundles","/old version of endpoint","","","","testBundlesLoadlabels",""
"passed","Tue Jul 09 14:13:05 UTC 2024","Tue Jul 09 14:13:06 UTC 2024","303","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","pre-request Create Appointment4",""
"passed","Tue Jul 09 14:14:31 UTC 2024","Tue Jul 09 14:14:32 UTC 2024","457","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","test Span Open Draft Appointments",""
"passed","Tue Jul 09 14:14:04 UTC 2024","Tue Jul 09 14:14:05 UTC 2024","266","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Add Primary Location to Client1",""
"passed","Tue Jul 09 14:09:35 UTC 2024","Tue Jul 09 14:09:36 UTC 2024","773","/internal","courses","","","","auth",""
"passed","Tue Jul 09 14:12:24 UTC 2024","Tue Jul 09 14:12:25 UTC 2024","502","/billing","old version of endpoint","","","","POST Converted Timesheet",""
"passed","Tue Jul 09 14:14:31 UTC 2024","Tue Jul 09 14:14:50 UTC 2024","18782","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951297 Provider Prioritization in Clinic","","","pre-request Connect Employees vs Client1 NEW",""
"passed","Tue Jul 09 14:14:19 UTC 2024","Tue Jul 09 14:14:19 UTC 2024","104","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","pre-request C000010 delay 15 seconds ExistingSchedule/allChanges/AuthorizedHours",""
"passed","Tue Jul 09 14:08:50 UTC 2024","Tue Jul 09 14:08:51 UTC 2024","612","/SchedulingOptimizationRegression","/C611119 Track no availabilities failure on the History job record","","","","pre-request Add Primary Location1 to Employee1",""
"passed","Tue Jul 09 14:15:09 UTC 2024","Tue Jul 09 14:15:10 UTC 2024","379","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951297 Provider Prioritization in Clinic","","","pre-request Create Appointment4 Employee2",""
"passed","Tue Jul 09 14:12:26 UTC 2024","Tue Jul 09 14:12:26 UTC 2024","167","/SchedulingOptimizationRegression","/Switching Orders - Schedule Creation Lunch Break Enhancement","","","","pre-request Add Primary Location to Client2",""
"passed","Tue Jul 09 14:09:22 UTC 2024","Tue Jul 09 14:09:24 UTC 2024","2361","/internal","/resources","","","","testInternalResourcesDelete",""
"passed","Tue Jul 09 14:10:45 UTC 2024","Tue Jul 09 14:10:46 UTC 2024","785","/contact","/MembersApi","/Provider User > /SharedClients","","","test contacts.loadclients","Path:

My Profile > Shared Clients"
"passed","Tue Jul 09 14:16:29 UTC 2024","Tue Jul 09 14:16:44 UTC 2024","15124","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Clinical","","","","pre-request C951535 delay 15 seconds 1",""
"passed","Tue Jul 09 14:14:28 UTC 2024","Tue Jul 09 14:14:28 UTC 2024","202","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951297 Provider Prioritization in Clinic","","","pre-request Set Default Settings",""
"passed","Tue Jul 09 14:10:30 UTC 2024","Tue Jul 09 14:10:31 UTC 2024","1105","/contact","/MembersApi","/Provider User > /Basics","","","pre-request Get Generic contact Id",""
"passed","Tue Jul 09 14:09:37 UTC 2024","Tue Jul 09 14:09:38 UTC 2024","874","/abctemplate","","","","","testDeleteTemplateById",""
"passed","Tue Jul 09 14:09:02 UTC 2024","Tue Jul 09 14:09:02 UTC 2024","239","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","pre-request Add Availability to Client4",""
"passed","Tue Jul 09 14:11:01 UTC 2024","Tue Jul 09 14:11:02 UTC 2024","403","/bundles","/old version of endpoint","","","","testBundlesSetitemcompleted",""
"passed","Tue Jul 09 14:13:31 UTC 2024","Tue Jul 09 14:13:31 UTC 2024","538","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Connect Employee4 vs Clients",""
"passed","Tue Jul 09 14:12:19 UTC 2024","Tue Jul 09 14:12:19 UTC 2024","124","/SchedulingOptimizationRegression","/C000013 Verify Fill Client Accepted/Authorized Hours Optimization","","","","test C000013 Open Status Drafts -FillClientHours by ClientAcceptedHours",""
"passed","Tue Jul 09 14:09:38 UTC 2024","Tue Jul 09 14:09:39 UTC 2024","1000","/contact","/activity","","","","testDeleteContactNewHireCheckIn30_60_90",""
"passed","Tue Jul 09 14:10:22 UTC 2024","Tue Jul 09 14:10:22 UTC 2024","689","/learn","/data_collection","","","","testUpdateGoal_bundlesIitemsGoal",""
"passed","Tue Jul 09 14:14:08 UTC 2024","Tue Jul 09 14:14:09 UTC 2024","182","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","pre-request Create Client1 Insurance Payor",""
"passed","Tue Jul 09 14:12:39 UTC 2024","Tue Jul 09 14:13:04 UTC 2024","25267","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","pre-request Connect Employee2 vs Clients NEW",""
"failed","Tue Jul 09 14:13:13 UTC 2024","Tue Jul 09 14:13:13 UTC 2024","362","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","test C833995 Open Draft Appointments checkStartAndEndFilter",""
"passed","Tue Jul 09 14:11:04 UTC 2024","Tue Jul 09 14:11:04 UTC 2024","338","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","pre-request Create Client1",""
"passed","Tue Jul 09 14:14:02 UTC 2024","Tue Jul 09 14:14:03 UTC 2024","362","/SchedulingOptimizationRegression","/Incorporate Weekly and Daily Limits","","","","pre-request Add Primary Location to Client2",""
"passed","Tue Jul 09 14:16:24 UTC 2024","Tue Jul 09 14:16:24 UTC 2024","164","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Clinical","","","","pre-request Add Availability to Client1",""
"passed","Tue Jul 09 14:08:41 UTC 2024","Tue Jul 09 14:08:41 UTC 2024","581","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","auth",""
"passed","Tue Jul 09 14:14:03 UTC 2024","Tue Jul 09 14:14:03 UTC 2024","304","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Add Primary Location to Employee1",""
"passed","Tue Jul 09 14:09:54 UTC 2024","Tue Jul 09 14:09:54 UTC 2024","520","/SchedulingOptimizationRegression","/C000006 Verify that If Client and Provider are connected in network with each other Timesheet is submitted correctly","","","","pre-request Deactivate Employee1",""
"passed","Tue Jul 09 14:15:43 UTC 2024","Tue Jul 09 14:15:43 UTC 2024","320","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C948378 Client Prioritization in Clinic","","","pre-request C948378 delay 15 seconds 3",""
"passed","Tue Jul 09 14:10:19 UTC 2024","Tue Jul 09 14:10:19 UTC 2024","274","/payroll","/pto","/employees","","","testPayrollPtoEmployeesContactIdPolicies",""
"passed","Tue Jul 09 14:10:14 UTC 2024","Tue Jul 09 14:10:14 UTC 2024","384","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","pre-request Create ServiceCode2",""
"failed","Tue Jul 09 14:12:06 UTC 2024","Tue Jul 09 14:12:06 UTC 2024","390","/learn","/test","","","","testGetTestOnLearnTreeResponse",""
"passed","Tue Jul 09 14:09:07 UTC 2024","Tue Jul 09 14:09:07 UTC 2024","542","/SchedulingOptimizationRegression","/C000002 Add Place of Service Code to Client Availability on Members","","","","test C000002 Create ServiceCode1 with correct Default Service Location",""
"passed","Tue Jul 09 14:09:59 UTC 2024","Tue Jul 09 14:10:00 UTC 2024","1630","/tasks","old version of endpoint","","","","testTasksSettaskslabels",""
"passed","Tue Jul 09 14:09:01 UTC 2024","Tue Jul 09 14:09:01 UTC 2024","319","/SchedulingOptimizationRegression","/C603943 Verify that available High Impact and Lots of Changes optimization types for Existing Optimization Drafts","","","","pre-request Add Availability to Employee1",""
"failed","Tue Jul 09 14:11:25 UTC 2024","Tue Jul 09 14:11:26 UTC 2024","1065","/billing","Process Bulk Signature Activity","Client signature","","","testPutBillingSignaturesClient",""
"passed","Tue Jul 09 14:15:00 UTC 2024","Tue Jul 09 14:15:00 UTC 2024","350","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951297 Provider Prioritization in Clinic","","","pre-request Add Availability to Client1",""
"passed","Tue Jul 09 14:11:08 UTC 2024","Tue Jul 09 14:11:08 UTC 2024","274","/SchedulingOptimizationRegression","/C000012 Verify that appointments are scheduled for clients that are connected to providers and have a service code that uses the default rate associated with their authorization","","","","pre-request Add label to ServiceCode1",""
"passed","Tue Jul 09 14:11:43 UTC 2024","Tue Jul 09 14:11:44 UTC 2024","605","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","pre-request Create Employee1",""
"passed","Tue Jul 09 14:09:20 UTC 2024","Tue Jul 09 14:09:21 UTC 2024","1213","Auth","","","","","testGetToken",""
"passed","Tue Jul 09 14:11:27 UTC 2024","Tue Jul 09 14:11:27 UTC 2024","600","/scheduling","Availability","testCreateAvailability  Error -2","","","Create client",""
"passed","Tue Jul 09 14:09:11 UTC 2024","Tue Jul 09 14:09:12 UTC 2024","805","/scheduling","/old version of endpoint","","","","testScheduling.loadFilterOptions",""
"passed","Tue Jul 09 14:15:37 UTC 2024","Tue Jul 09 14:15:37 UTC 2024","318","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","pre-request Create Appointment2 Employee1",""
"passed","Tue Jul 09 14:11:53 UTC 2024","Tue Jul 09 14:11:54 UTC 2024","821","/contact","/MembersApi","/Client User > /HealthRecord","","","test contacts.saveHealthMenstruation","Path:

Client Profile > Health Record > Menstruation > Add New"
"passed","Tue Jul 09 14:11:28 UTC 2024","Tue Jul 09 14:11:29 UTC 2024","195","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","pre-request Delete Authorization2",""
"passed","Tue Jul 09 14:09:01 UTC 2024","Tue Jul 09 14:09:01 UTC 2024","276","/SchedulingOptimizationRegression","/C611059 Verify cases with existing draft editing(address, time, service code, date, provider) and replaceEvent Rollback logic","","","","pre-request Add Primary Location to Client4",""
"passed","Tue Jul 09 14:14:01 UTC 2024","Tue Jul 09 14:14:02 UTC 2024","399","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","pre-request Create company Office Location 3",""
"passed","Tue Jul 09 14:17:38 UTC 2024","Tue Jul 09 14:17:38 UTC 2024","94","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Deactivate Client4",""
"passed","Tue Jul 09 14:12:56 UTC 2024","Tue Jul 09 14:12:56 UTC 2024","205","/SchedulingOptimizationRegression","/C000013 Verify Fill Client Accepted/Authorized Hours Optimization","","","","pre-request Location1 Delete",""
"passed","Tue Jul 09 14:10:01 UTC 2024","Tue Jul 09 14:10:02 UTC 2024","1057","/tasks","old version of endpoint","","","","testTasksBulksetcomment",""
"passed","Tue Jul 09 14:09:25 UTC 2024","Tue Jul 09 14:09:27 UTC 2024","1944","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","test C611063 POSTSchedulingOptimizationOptimize",""
"passed","Tue Jul 09 14:11:24 UTC 2024","Tue Jul 09 14:11:24 UTC 2024","367","Auth","","","","","authOldAPI",""
"passed","Tue Jul 09 14:11:55 UTC 2024","Tue Jul 09 14:11:56 UTC 2024","368","/learn","/session","","","","testDeleteDraftValueOfSession",""
"passed","Tue Jul 09 14:09:55 UTC 2024","Tue Jul 09 14:09:56 UTC 2024","963","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","pre-request Add Primary Location to Employee1",""
"passed","Tue Jul 09 14:10:38 UTC 2024","Tue Jul 09 14:10:39 UTC 2024","598","/billing","/MembersApi","/DraftTimesheet","","","pre-request DeleteServiceCode",""
"passed","Tue Jul 09 14:11:08 UTC 2024","Tue Jul 09 14:11:08 UTC 2024","283","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","pre-request Update Draft 7","Verify Post status

Place - Scheduling > Draft Schedules > Draft Schedules tab"
"passed","Tue Jul 09 14:15:22 UTC 2024","Tue Jul 09 14:15:22 UTC 2024","331","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951298 Non-preferred provider is scheduled for the week when no preferred providers are available for the whole time","","","pre-request Create Appointment Employee2",""
"passed","Tue Jul 09 14:10:30 UTC 2024","Tue Jul 09 14:10:31 UTC 2024","696","/tasks","Support Staff & Administrators","","","","testPostTasksLoadCurrentSupportContacts",""
"passed","Tue Jul 09 14:14:41 UTC 2024","Tue Jul 09 14:14:41 UTC 2024","608","Auth","","","","","auth",""
"passed","Tue Jul 09 14:09:58 UTC 2024","Tue Jul 09 14:10:00 UTC 2024","1692","/contact","/insurance","/available","","","testGetInsuranceAvailableCompaniesByContactId",""
"passed","Tue Jul 09 14:09:35 UTC 2024","Tue Jul 09 14:09:37 UTC 2024","1562","/learn","/goals","","","","testSetGoal_bundlesIitemsGoal",""
"passed","Tue Jul 09 14:13:53 UTC 2024","Tue Jul 09 14:13:54 UTC 2024","179","/SchedulingOptimizationRegression","/Optimization validation","","","","test optimizationType == EmployeeCancellationCoverage and at least one of the details contains startDateTime or endDateTime are not like 2024-02-22T00:00:00",""
"passed","Tue Jul 09 14:11:24 UTC 2024","Tue Jul 09 14:11:24 UTC 2024","234","/learn","/session","/activities","","","testGetDetailActivityById",""
"passed","Tue Jul 09 14:15:22 UTC 2024","Tue Jul 09 14:15:22 UTC 2024","322","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","pre-request Deactivate Client2",""
"passed","Tue Jul 09 14:09:00 UTC 2024","Tue Jul 09 14:09:01 UTC 2024","407","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","pre-request Add Availability to Employee1",""
"passed","Tue Jul 09 14:12:09 UTC 2024","Tue Jul 09 14:12:09 UTC 2024","313","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Create Client1",""
"passed","Tue Jul 09 14:16:23 UTC 2024","Tue Jul 09 14:16:24 UTC 2024","103","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Clinical","","","","pre-request Add DefaultRate to ServiceCode2",""
"passed","Tue Jul 09 14:16:03 UTC 2024","Tue Jul 09 14:16:03 UTC 2024","124","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Work/School","","","","pre-request Create company Office Location 1",""
"passed","Tue Jul 09 14:12:01 UTC 2024","Tue Jul 09 14:12:02 UTC 2024","765","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Set Default Settings",""
"passed","Tue Jul 09 14:10:13 UTC 2024","Tue Jul 09 14:10:15 UTC 2024","1582","/contact","/MembersApi","/Provider User > /Dashboard","","","test contacts.loadLinkedAccounts","Path:

Dashboard > My Dashboard"
"passed","Tue Jul 09 14:17:38 UTC 2024","Tue Jul 09 14:17:38 UTC 2024","105","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Deactivate Client1",""
"passed","Tue Jul 09 14:10:37 UTC 2024","Tue Jul 09 14:10:37 UTC 2024","573","/scheduling","The employee doesn't have permission  Contacts > Manage Own Basic Info","","","","Create group - Clients Using Custom Forms",""
"passed","Tue Jul 09 14:09:30 UTC 2024","Tue Jul 09 14:09:46 UTC 2024","15669","/SchedulingOptimizationRegression","/C611059 Verify cases with existing draft editing(address, time, service code, date, provider) and replaceEvent Rollback logic","","","","pre-request delay 15 seconds C611059",""
"passed","Tue Jul 09 14:10:14 UTC 2024","Tue Jul 09 14:10:19 UTC 2024","4946","/SchedulingOptimizationRegression","/C000008 Verify that service code is valid for optimization when it has a fee schedule with an insurance different from the associated client","","","","authOldAPI",""
"passed","Tue Jul 09 14:09:51 UTC 2024","Tue Jul 09 14:09:53 UTC 2024","1801","/learn","/goals","","","","testGetItemOnLearnTreeWithGoalsgeneratorBySettingIdByFilterId",""
"passed","Tue Jul 09 14:13:52 UTC 2024","Tue Jul 09 14:13:52 UTC 2024","114","/SchedulingOptimizationRegression","/Optimization validation","","","","test optimizationType == NewClient",""
"passed","Tue Jul 09 14:12:13 UTC 2024","Tue Jul 09 14:12:13 UTC 2024","170","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","pre-request Add Availability to Client2",""
"passed","Tue Jul 09 14:12:41 UTC 2024","Tue Jul 09 14:12:41 UTC 2024","139","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","test C000010 Open Draft Appointments NewSchedule/maximumTherapyHours/ClientAcceptedHours",""
"passed","Tue Jul 09 14:11:07 UTC 2024","Tue Jul 09 14:11:08 UTC 2024","700","/learn","/criteria","","","","testDeleteItemFromSingleSessionTreeIndex",""
"failed","Tue Jul 09 14:13:13 UTC 2024","Tue Jul 09 14:13:13 UTC 2024","198","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","test C833995 Open Status Drafts",""
"passed","Tue Jul 09 14:12:26 UTC 2024","Tue Jul 09 14:12:27 UTC 2024","260","/billing","old version of endpoint","","","","testBillingmanagerDeletecustomrate",""
"passed","Tue Jul 09 14:10:47 UTC 2024","Tue Jul 09 14:10:48 UTC 2024","359","/SchedulingOptimizationRegression","/C000011 Verify that appointments are scheduled for clients that are connected to providers and have a custom rate for one of those providers on a service code associated with their authorization","","","","pre-request Add Primary Location to Employee2",""
"passed","Tue Jul 09 14:13:25 UTC 2024","Tue Jul 09 14:13:40 UTC 2024","15124","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","pre-request C000010 delay 15 seconds ExistingSchedule/highImpact/AuthorizedHours",""
"passed","Tue Jul 09 14:10:17 UTC 2024","Tue Jul 09 14:10:17 UTC 2024","376","/payroll","/export","","","","testPayrollExportSettings",""
"passed","Tue Jul 09 14:16:23 UTC 2024","Tue Jul 09 14:16:23 UTC 2024","153","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Connect Employee3 vs Clients",""
"passed","Tue Jul 09 14:09:33 UTC 2024","Tue Jul 09 14:09:34 UTC 2024","1406","/schedule","/settings","","","","testPostScheduleSettingsCancelreasons",""
"passed","Tue Jul 09 14:14:34 UTC 2024","Tue Jul 09 14:14:34 UTC 2024","148","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","pre-request Deactivate Employee1",""
"passed","Tue Jul 09 14:09:33 UTC 2024","Tue Jul 09 14:09:34 UTC 2024","1007","/bundles","/goals","","","","testGetBundleGoalByIdResponse",""
"passed","Tue Jul 09 14:09:37 UTC 2024","Tue Jul 09 14:09:38 UTC 2024","997","/claims","/labels","","","","testDeleteLabelWhichHasChildren",""
"passed","Tue Jul 09 14:13:26 UTC 2024","Tue Jul 09 14:13:26 UTC 2024","104","/SchedulingOptimizationRegression","/Recover canceled event","","","","pre-request Deactivate Client2",""
"passed","Tue Jul 09 14:11:11 UTC 2024","Tue Jul 09 14:11:12 UTC 2024","491","/scheduling","Availability","Create Edit Delete some items ","","","testCreateAvailability ScheduleClientAvailabilityClientIdDetails",""
"failed","Tue Jul 09 14:09:38 UTC 2024","Tue Jul 09 14:09:38 UTC 2024","631","/notes","/note-templates","","","","testGetNoteTemplateDefaultSection",""
"passed","Tue Jul 09 14:17:38 UTC 2024","Tue Jul 09 14:17:38 UTC 2024","109","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Deactivate Client5",""
"passed","Tue Jul 09 14:11:35 UTC 2024","Tue Jul 09 14:11:36 UTC 2024","725","/SchedulingOptimizationRegression","/C000012 Verify that appointments are scheduled for clients that are connected to providers and have a service code that uses the default rate associated with their authorization","","","","test C000012 Open Draft Appointments",""
"passed","Tue Jul 09 14:16:00 UTC 2024","Tue Jul 09 14:16:00 UTC 2024","140","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","test Get Calculated Historical Providers Validate ClientIds BadRequest","### [https://centralreach.atlassian.net/browse/CRCH-18161](https://centralreach.atlassian.net/browse/CRCH-18161)  
GET /scheduling/settings/clients/{{optimizationC951299NewClient2Id}}/preferred-providers/refreshed-historical

This endpoint retrieves the refreshed historical preferred providers for a specific client.

#### Request

No request body is required for this endpoint.

- `optimizationC951299NewClient2Id` (path parameter) : The ID of the client for which the preferred providers are being retrieved.
    

#### Response

The response for this request is a JSON object with the following schema:

``` json
{
  ""type"": ""object"",
  ""properties"": {
    ""preferredProviders"": {
      ""type"": ""array"",
      ""items"": {}
    },
    ""result"": {
      ""type"": ""string""
    },
    ""failed"": {
      ""type"": ""boolean""
    },
    ""cachedTime"": {
      ""type"": ""integer""
    }
  }
}

 ```

- `preferredProviders` (array) : An array of preferred providers.
    
- `result` (string) : The result of the operation.
    
- `failed` (boolean) : Indicates if the operation failed.
    
- `cachedTime` (integer) : The time at which the response was cached."
"passed","Tue Jul 09 14:11:41 UTC 2024","Tue Jul 09 14:11:41 UTC 2024","349","/billing","old version of endpoint","","","","pre-requestBillingmanagerLoadinvoices",""
